Period,Biz_Desc,Business_Unit,Segment,Subsegment,Orders,Revenue,China_Core_Inflation_Rate,China_Exports,China_GDP,China_GDP_from_Construction,China_GDP_from_Manufacturing,China_Industrial_Production,China_Industrial_Production_Mom,China_Inflation_Rate,China_Interest_Rate,China_Steel_Production,France_Core_Inflation_Rate,France_Exports,France_GDP,France_GDP_from_Construction,France_GDP_from_Manufacturing,France_Industrial_Production,France_Industrial_Production_Mom,France_Inflation_Rate,France_Interest_Rate,Germany_Core_Inflation_Rate,Germany_Exports,Germany_GDP,Germany_GDP_from_Construction,Germany_GDP_from_Manufacturing,Germany_Industrial_Production,Germany_Industrial_Production_Mom,Germany_Inflation_Rate,Germany_Interest_Rate,Germany_Steel_Production,Italy_Core_Inflation_Rate,Italy_Exports,Italy_GDP,Italy_GDP_from_Construction,Italy_GDP_from_Manufacturing,Italy_Industrial_Production,Italy_Industrial_Production_Mom,Italy_Inflation_Rate,Italy_Interest_Rate,Japan_Core_Inflation_Rate,Japan_Exports,Japan_GDP,Japan_GDP_from_Construction,Japan_GDP_from_Manufacturing,Japan_Industrial_Production,Japan_Industrial_Production_Mom,Japan_Inflation_Rate,Japan_Interest_Rate,Japan_Steel_Production,Switzerland_Core_Inflation_Rate,Switzerland_Exports,Switzerland_GDP,Switzerland_Industrial_Production,Switzerland_Industrial_Production_Mom,Switzerland_Inflation_Rate,Switzerland_Interest_Rate,United_Kingdom_Core_Inflation_Rate,United_Kingdom_Exports,United_Kingdom_GDP,United_Kingdom_GDP_from_Construction,United_Kingdom_GDP_from_Manufacturing,United_Kingdom_Industrial_Production,United_Kingdom_Industrial_Production_Mom,United_Kingdom_Inflation_Rate,United_Kingdom_Interest_Rate,United_States_Core_Inflation_Rate,United_States_Exports,United_States_GDP,United_States_GDP_from_Construction,United_States_GDP_from_Manufacturing,United_States_Industrial_Production,United_States_Industrial_Production_Mom,United_States_Inflation_Rate,United_States_Interest_Rate,United_States_Steel_Production,Date
37,SSI,SSI027,SSI02786,SSI0278620,3974016,2057274,0.7,291.72,18270.36,13962.4,94639.6,6.7,1.21,0.3,3.45,85900,1.9,50083.1,3051.83,30653.0,59225.0,1.8,0.9,2.2,4.5,3.0,134.23,4525.7,31.496,170.494,-4.1,0.0,2.2,4.5,3400.0,2.1,52696.0,2304.61,25291.2,70378.2,-2.6,-0.9,0.8,4.5,2.2,8979.609,4213.17,33235.9,117803.7,-2.0,-0.6,2.5,0.1,7100.0,1.2,22733.6,894.42,-2.1,-0.6,1.4,1.5,3.9,74302.0,3369.86,36979.0,57345.0,-1.3,-1.0,2.3,5.25,3.6,266.393,27720.71,863.2,2314.1,-1.0,-0.2,3.4,5.5,6700.0,2024-04-01
38,SSI,SSI027,SSI02786,SSI0278620,2292732,5711398,0.6,301.6,18270.36,13962.4,94639.6,5.6,0.25,0.3,3.45,92900,1.7,50136.8,3051.83,30653.0,59225.0,-2.1,-1.5,2.3,4.5,3.0,129.15,4525.7,31.496,170.494,-7.7,-2.2,2.4,4.5,3200.0,2.0,56032.0,2304.61,25291.2,70378.2,-4.0,0.1,0.8,4.5,2.5,8277.29,4213.17,33235.9,117803.7,0.7,1.1,2.8,0.1,7200.0,1.1,22789.0,894.42,-2.1,-0.6,1.4,1.5,3.5,73672.0,3369.86,36979.0,57345.0,-0.6,-0.1,2.0,5.25,3.4,264.976,27720.71,863.2,2314.1,-0.1,0.6,3.3,5.5,6900.0,2024-05-01
39,SSI,SSI027,SSI02786,SSI0278620,4977713,4927012,0.6,307.24,18270.36,37738.6,196048.5,5.3,0.51,0.2,3.45,91600,1.8,51833.0,3051.83,30531.0,59056.0,-0.5,0.4,2.2,4.25,2.9,127.1,4525.7,30.865,169.055,-3.8,1.6,2.2,4.25,3200.0,1.9,51822.0,2304.61,25168.7,69883.5,-3.7,0.1,0.8,4.25,2.6,9208.858,4213.17,33235.9,117803.7,-8.2,-1.2,2.8,0.1,7000.0,1.0,23139.0,894.42,7.0,4.1,1.3,1.25,3.5,76687.0,3369.86,37170.0,57019.0,-2.4,0.1,2.0,5.25,3.3,268.356,27720.71,870.0,2368.9,0.8,0.0,3.0,5.5,6700.0,2024-06-01
40,SSI,SSI027,SSI02786,SSI0278620,3623185,3663988,0.4,300.22,18270.36,37738.6,196048.5,5.1,0.45,0.5,3.35,82900,1.5,49824.4,3051.83,30531.0,59056.0,-0.4,0.0,2.3,4.25,2.9,128.45,4525.7,30.865,169.055,-5.4,-2.3,2.3,4.25,3100.0,1.9,57284.0,2304.61,25168.7,69883.5,-4.3,-1.1,1.3,4.25,2.7,9611.594,4213.17,33235.9,117803.7,2.9,1.8,2.8,0.25,7100.0,1.0,23164.6,894.42,7.0,4.1,1.3,1.25,3.3,72982.0,3369.86,37170.0,57019.0,-2.5,-0.7,2.2,5.25,3.2,271.115,27720.71,870.0,2368.9,-0.9,-0.9,2.9,5.5,6900.0,2024-07-01
41,SSI,SSI027,SSI02786,SSI0278620,3777744,3424170,0.3,308.24,18270.36,37738.6,196048.5,4.5,0.39,0.6,3.35,77900,1.7,49439.1,3051.83,30531.0,59056.0,0.0,0.6,1.8,4.25,2.8,130.56,4525.7,30.865,169.055,-3.5,2.2,1.9,4.25,2900.0,1.9,38900.0,2304.61,25168.7,69883.5,-4.7,0.9,1.1,4.25,2.8,8432.504,4213.17,33235.9,117803.7,-4.9,-2.0,3.0,0.25,6900.0,1.1,22759.6,894.42,7.0,4.1,1.1,1.25,3.6,77585.0,3369.86,37170.0,57019.0,-1.2,1.1,2.2,5.0,3.2,275.719,27720.71,870.0,2368.9,-0.4,0.5,2.5,5.5,7000.0,2024-08-01
42,SSI,SSI027,SSI02786,SSI0278620,5784071,4635955,0.1,303.37,18270.36,60858.8,296515.8,5.4,0.71,0.4,3.35,77100,1.4,47822.1,3051.83,30469.0,58997.0,-0.2,-0.3,1.1,3.65,2.7,128.58,4525.7,30.231,166.69,-4.3,-1.7,1.6,3.65,3000.0,1.8,50476.0,2304.61,25208.2,69258.5,-4.8,-1.3,0.7,3.65,2.4,9036.861,4213.17,33235.9,117803.7,-3.2,0.7,2.5,0.25,6600.0,1.0,22466.8,894.42,2.8,-0.6,0.8,1.0,3.2,75168.0,3369.86,37159.0,57408.0,-0.7,0.0,1.7,5.0,3.3,273.687,27720.71,872.5,2389.0,-1.2,-0.6,2.4,5.0,6700.0,2024-09-01
1,SSI,SSI027,SSI02786,SSI0278622,1585895,1583596,0.7,263.09,14996.41,11802.2,80538.7,9.8,0.52,0.9,3.85,97900,1.0,41246.2,2647.93,30821.0,58340.0,47.5,0.0,1.2,0.0,1.4,112.19,3940.14,36.293,172.855,29.8,-0.2,2.0,0.0,3400.0,0.29,43982.0,1907.48,18273.7,68261.8,80.1,1.0,1.07,0.0,-0.9,7180.252,5054.07,29250.7,109841.7,14.3,2.2,-1.1,-0.1,7800.0,0.0,20108.6,742.0,3.9,3.7,0.3,-0.75,1.3,55987.0,2696.78,31659.0,56362.0,26.7,-0.2,1.5,0.1,3.0,209.117,21354.11,892.8,2247.8,16.1,0.1,4.2,0.25,6900.0,2021-04-01
2,SSI,SSI027,SSI02786,SSI0278622,1471991,1430572,0.9,263.23,14996.41,11802.2,80538.7,8.8,0.45,1.3,3.85,99500,0.9,39703.7,2647.93,30821.0,58340.0,21.8,0.0,1.4,0.0,1.6,113.01,3940.14,36.293,172.855,17.7,-0.6,2.2,0.0,3500.0,0.19,43954.0,1907.48,18273.7,68261.8,21.8,-1.6,1.26,0.0,-0.6,6260.587,5054.07,29250.7,109841.7,19.3,-3.7,-0.8,-0.1,8400.0,0.2,20775.4,742.0,3.9,3.7,0.6,-0.75,2.0,58083.0,2696.78,31659.0,56362.0,16.8,-1.0,2.1,0.1,3.8,211.641,21354.11,892.8,2247.8,15.3,0.9,5.0,0.25,7200.0,2021-05-01
3,SSI,SSI027,SSI02786,SSI0278622,1954029,1862616,0.9,280.3,14996.41,32730.0,172698.4,8.3,0.48,1.1,3.85,93900,1.1,41619.0,2647.93,30892.0,58556.0,7.0,-0.5,1.5,0.0,1.9,112.39,3940.14,37.987,173.655,5.3,-1.8,2.4,0.0,3400.0,0.29,45547.0,1907.48,19429.1,68922.2,14.3,2.0,1.26,0.0,-0.5,7223.788,5054.07,29250.7,109841.7,21.8,4.0,-0.5,-0.1,8100.0,0.3,20223.5,742.0,15.5,2.5,0.6,-0.75,2.3,55891.0,2696.78,32620.0,56115.0,4.8,-0.7,2.5,0.1,4.5,214.009,21354.11,904.4,2275.1,8.7,0.5,5.4,0.25,7100.0,2021-06-01
4,SSI,SSI027,SSI02786,SSI0278622,1901784,1969617,1.3,281.28,14996.41,32730.0,172698.4,6.4,0.21,1.0,3.85,86800,0.0,41161.7,2647.93,30892.0,58556.0,3.0,0.9,1.2,0.0,3.0,114.51,3940.14,37.987,173.655,5.5,1.5,3.7,0.0,3000.0,0.58,49609.0,1907.48,19429.1,68922.2,7.9,0.7,1.95,0.0,-0.2,7354.679,5054.07,29250.7,109841.7,10.9,-1.5,-0.3,-0.1,8000.0,0.2,21124.2,742.0,15.5,2.5,0.7,-0.75,1.8,54369.0,2696.78,32620.0,56115.0,-1.1,-1.6,2.0,0.1,4.3,216.286,21354.11,904.4,2275.1,5.3,0.4,5.4,0.25,7500.0,2021-07-01
5,SSI,SSI027,SSI02786,SSI0278622,2148687,2100666,1.2,293.17,14996.41,32730.0,172698.4,5.3,0.3,0.8,3.85,83200,1.0,42112.0,2647.93,30892.0,58556.0,2.1,-0.3,1.9,0.0,3.0,111.91,3940.14,37.987,173.655,0.7,-4.7,3.8,0.0,3000.0,0.58,32897.0,1907.48,19429.1,68922.2,0.1,-1.4,2.04,0.0,0.0,6604.918,5054.07,29250.7,109841.7,8.5,-3.4,-0.4,-0.1,7900.0,0.4,21290.5,742.0,15.5,2.5,0.9,-0.75,3.1,53549.0,2696.78,32620.0,56115.0,-3.5,0.6,3.2,0.1,4.0,217.728,21354.11,904.4,2275.1,4.3,0.0,5.3,0.25,7500.0,2021-08-01
6,SSI,SSI027,SSI02786,SSI0278622,2290793,2454120,1.2,304.7,14996.41,53544.1,265392.2,3.1,0.05,0.7,3.85,73800,1.4,42313.5,2647.93,30529.0,58177.0,-1.2,-1.4,2.2,0.0,3.1,111.84,3940.14,37.186,170.65,-1.2,0.8,4.1,0.0,3300.0,0.97,45143.0,1907.48,20637.4,69463.7,5.2,1.2,2.54,0.0,0.1,6840.511,5054.07,29250.7,109841.7,-1.4,-4.8,0.2,-0.1,8100.0,0.5,21097.9,742.0,8.3,-0.9,0.9,-0.75,2.9,56117.0,2696.78,31955.0,54850.0,-5.3,-0.9,3.1,0.1,4.0,214.183,21354.11,886.3,2276.0,3.2,-1.0,5.4,0.25,7300.0,2021-09-01
7,SSI,SSI027,SSI02786,SSI0278622,2175774,2170804,1.3,299.12,14996.41,53544.1,265392.2,3.5,0.41,1.5,3.85,71600,1.5,43929.5,2647.93,30529.0,58177.0,-0.6,2.7,2.6,0.0,3.1,116.65,3940.14,37.186,170.65,-1.2,3.2,4.4,0.0,3700.0,1.07,46368.0,1907.48,20637.4,69463.7,2.4,-0.3,3.02,0.0,0.1,7183.224,5054.07,29250.7,109841.7,-3.8,2.6,0.1,-0.1,8200.0,0.6,20973.8,742.0,8.3,-0.9,1.2,-0.75,3.4,61836.0,2696.78,31955.0,54850.0,-6.6,-1.4,4.2,0.1,4.6,228.772,21354.11,886.3,2276.0,4.0,1.4,6.2,0.25,7500.0,2021-10-01
8,SSI,SSI027,SSI02786,SSI0278622,2301600,2298960,1.2,324.28,14996.41,53544.1,265392.2,3.8,0.38,2.3,3.85,69300,1.8,44357.3,2647.93,30529.0,58177.0,-1.0,-2.0,2.8,0.0,3.3,118.07,3940.14,37.186,170.65,-1.6,0.4,4.8,0.0,3400.0,1.27,48596.0,1907.48,20637.4,69463.7,6.9,2.3,3.71,0.0,0.5,7366.963,5054.07,29250.7,109841.7,5.1,5.5,0.6,-0.1,8000.0,0.7,22136.4,742.0,8.3,-0.9,1.5,-0.75,4.0,62544.0,2696.78,31955.0,54850.0,-6.1,1.3,5.1,0.1,4.9,231.756,21354.11,886.3,2276.0,4.5,0.9,6.8,0.25,7200.0,2021-11-01
9,SSI,SSI027,SSI02786,SSI0278622,3217914,3259314,1.2,339.66,18201.7,79269.8,369903.7,4.3,0.4,1.5,3.8,86200,2.0,44685.0,2966.43,30150.0,57196.0,0.0,0.5,2.8,0.0,3.6,120.8,4348.3,37.14,175.956,-1.5,0.7,4.9,0.0,3300.0,1.46,45676.0,2179.21,21748.6,70142.8,5.0,-2.0,3.9,0.0,0.5,7881.088,5039.15,29053.1,119767.9,1.9,-1.5,0.8,-0.1,7900.0,0.8,21516.5,815.31,6.7,1.6,1.5,-0.75,4.2,63241.0,3143.32,32657.0,53849.0,-6.8,-1.0,5.4,0.25,5.5,236.793,23681.17,866.9,2358.9,3.0,-0.1,7.0,0.25,7200.0,2021-12-01
10,SSI,SSI027,SSI02786,SSI0278622,2999996,2911575,1.2,323.28,18201.7,79269.8,369903.7,7.5,0.22,0.9,3.7,81700,1.6,48746.2,2966.43,30150.0,57196.0,-0.9,2.1,2.9,0.0,2.7,125.05,4348.3,37.14,175.956,0.4,0.1,4.2,0.0,3300.0,1.45,41218.0,2179.21,21748.6,70142.8,-2.9,-3.4,4.84,0.0,0.2,6330.279,5039.15,29053.1,119767.9,-0.7,-0.8,0.5,-0.1,7800.0,0.8,20710.9,815.31,6.7,1.6,1.6,-0.75,4.4,59094.0,3143.32,32657.0,53849.0,-3.9,0.4,5.5,0.25,6.0,232.637,23681.17,866.9,2358.9,2.4,0.0,7.5,0.25,7300.0,2022-01-01
11,SSI,SSI027,SSI02786,SSI0278622,3254339,3211486,1.1,214.8,18201.7,79269.8,369903.7,7.5,0.38,0.9,3.7,75000,2.4,46543.5,2966.43,30150.0,57196.0,2.0,-1.5,3.6,0.0,2.8,125.82,4348.3,37.14,175.956,2.6,0.1,4.3,0.0,3200.0,1.74,47418.0,2179.21,21748.6,70142.8,3.6,4.1,5.71,0.0,0.6,7188.937,5039.15,29053.1,119767.9,0.0,1.3,0.9,-0.1,7300.0,1.3,23896.8,815.31,6.7,1.6,2.2,-0.75,5.2,62768.0,3143.32,32657.0,53849.0,-4.8,-0.9,6.2,0.5,6.4,237.005,23681.17,866.9,2358.9,6.6,0.6,7.9,0.25,6400.0,2022-02-01
12,SSI,SSI027,SSI02786,SSI0278622,3349747,3317305,1.1,272.87,18201.7,12501.8,90917.3,5.0,0.51,1.5,3.7,88300,2.5,46578.9,2966.43,29812.0,56565.0,-0.2,-0.4,4.5,0.0,3.0,125.23,4348.3,34.467,175.772,-4.7,-4.4,5.9,0.0,3300.0,1.93,56821.0,2179.21,23067.4,71141.4,3.4,0.4,6.46,0.0,0.8,8458.47,5039.15,29053.1,119767.9,-1.6,-0.3,1.2,-0.1,8000.0,1.4,21320.3,815.31,7.1,3.6,2.4,-0.75,5.7,65817.0,3143.32,33635.0,52320.0,-5.5,-0.3,7.0,0.75,6.5,248.299,23681.17,884.3,2327.8,4.6,0.8,8.5,0.5,7000.0,2022-03-01
13,SSI,SSI027,SSI02786,SSI0278622,2064446,1896990,0.9,268.97,18201.7,12501.8,90917.3,-2.9,0.16,2.1,3.7,92800,3.2,47763.2,2966.43,29812.0,56565.0,-1.0,-0.9,4.8,0.0,3.4,127.43,4348.3,34.467,175.772,-3.5,1.2,6.3,0.0,3300.0,2.41,50391.0,2179.21,23067.4,71141.4,4.1,2.1,5.96,0.0,2.1,8075.342,5039.15,29053.1,119767.9,-4.7,-0.4,2.5,-0.1,7500.0,1.5,21496.6,815.31,7.1,3.6,2.5,-0.75,6.2,69677.0,3143.32,33635.0,52320.0,-4.8,0.5,9.0,0.75,6.2,256.715,23681.17,884.3,2327.8,4.6,0.2,8.3,0.5,6900.0,2022-04-01
14,SSI,SSI027,SSI02786,SSI0278622,1898043,2123554,0.9,303.9,18201.7,12501.8,90917.3,0.7,0.62,2.1,3.7,96600,3.6,48216.5,2966.43,29812.0,56565.0,0.3,1.3,5.2,0.0,3.7,132.39,4348.3,34.467,175.772,-1.6,1.4,7.0,0.0,3200.0,3.19,56809.0,2179.21,23067.4,71141.4,3.2,-2.2,6.82,0.0,2.1,7250.949,5039.15,29053.1,119767.9,-2.7,-4.4,2.5,-0.1,8100.0,1.7,21812.3,815.31,7.1,3.6,2.9,-0.75,5.9,72333.0,3143.32,33635.0,52320.0,-3.5,0.4,9.1,1.0,6.0,259.05,23681.17,884.3,2327.8,3.8,0.1,8.6,1.0,7200.0,2022-05-01
15,SSI,SSI027,SSI02786,SSI0278622,2111494,1916587,1.0,323.41,18201.7,34145.2,188508.7,3.9,0.91,2.5,3.7,90700,3.7,49981.8,2966.43,29204.0,55709.0,1.7,0.8,5.8,0.0,3.3,134.98,4348.3,33.4,175.948,0.4,0.3,6.7,0.0,3200.0,3.76,54882.0,2179.21,23718.2,72134.2,-1.0,-2.4,7.97,0.0,2.2,8613.71,5039.15,29053.1,119767.9,-3.0,5.0,2.4,-0.1,7400.0,1.9,22451.3,815.31,4.8,0.4,3.4,-0.25,5.8,69929.0,3143.32,34325.0,51427.0,-4.3,-1.5,9.4,1.25,5.9,262.615,23681.17,851.7,2301.1,3.2,-0.1,9.1,1.75,6900.0,2022-06-01
16,SSI,SSI027,SSI02786,SSI0278622,2352781,2325414,0.8,327.46,18201.7,34145.2,188508.7,3.8,0.35,2.7,3.7,81400,4.3,49580.7,2966.43,29204.0,55709.0,-0.6,-1.4,6.1,0.5,3.5,133.22,4348.3,33.4,175.948,-1.4,-0.1,6.7,0.5,3000.0,4.14,58036.0,2179.21,23718.2,72134.2,-1.3,0.6,7.93,0.5,2.4,8752.792,5039.15,29053.1,119767.9,-1.8,0.6,2.6,-0.1,7300.0,2.0,22575.6,815.31,4.8,0.4,3.4,-0.25,6.2,74561.0,3143.32,34325.0,51427.0,-2.7,0.1,10.1,1.25,5.9,265.032,23681.17,851.7,2301.1,3.0,0.2,8.5,2.5,7000.0,2022-07-01
17,SSI,SSI027,SSI02786,SSI0278622,2268366,2275831,0.8,310.39,18201.7,34145.2,188508.7,4.2,0.24,2.5,3.65,83900,4.8,52834.2,2966.43,29204.0,55709.0,2.0,2.4,5.9,0.5,3.69,136.22,4348.3,33.4,175.948,1.9,-1.3,7.0,0.5,2900.0,4.41,41054.0,2179.21,23718.2,72134.2,3.0,2.4,8.37,0.5,2.8,8060.539,5039.15,29053.1,119767.9,5.6603,1.4,3.0,-0.1,7300.0,2.0,22711.3,815.31,4.8,0.4,3.5,-0.25,6.3,80048.0,3143.32,34325.0,51427.0,-3.5,-0.2,9.9,1.75,6.3,265.216,23681.17,851.7,2301.1,3.1,0.1,8.3,2.5,7000.0,2022-08-01
18,SSI,SSI027,SSI02786,SSI0278622,2504612,2600426,0.6,318.24,18201.7,55689.5,285423.7,6.3,0.8,2.8,3.65,87000,4.6,53561.4,2966.43,29064.0,55696.0,3.3,-0.2,5.6,1.25,4.56,139.5,4348.3,32.398,177.722,3.7,1.8,8.6,1.25,2800.0,5.0,55174.0,2179.21,23618.2,71767.4,-0.6,-2.4,8.87,1.25,3.0,8817.64,5039.15,29053.1,119767.9,8.7293,-0.5,3.0,-0.1,7100.0,2.0,23194.2,815.31,6.0,0.0,3.3,0.5,6.5,80739.0,3143.32,34738.0,50458.0,-4.1,-1.6,10.1,2.25,6.6,262.473,23681.17,813.5,2302.4,4.6,0.4,8.2,3.25,6600.0,2022-09-01
19,SSI,SSI027,SSI02786,SSI0278622,2215445,2237391,0.6,293.61,18201.7,55689.5,285423.7,5.0,0.18,2.1,3.65,79800,5.0,51967.5,2966.43,29064.0,55696.0,-1.7,-2.2,6.2,2.0,4.84,136.66,4348.3,32.398,177.722,-0.7,-0.8,8.8,2.0,3100.0,5.3,54839.0,2179.21,23618.2,71767.4,-1.8,-1.2,11.84,2.0,3.6,9001.317,5039.15,29053.1,119767.9,3.1311,-1.7,3.7,-0.1,7300.0,1.8,22397.8,815.31,6.0,0.0,3.0,0.5,6.5,82419.0,3143.32,34738.0,50458.0,-2.4,0.4,11.1,2.25,6.3,259.671,23681.17,813.5,2302.4,3.1,-0.1,7.7,3.25,6700.0,2022-10-01
20,SSI,SSI027,SSI02786,SSI0278622,2140795,2055490,0.6,290.62,18201.7,55689.5,285423.7,2.2,-0.24,1.6,3.65,74500,5.3,51228.8,2966.43,29064.0,55696.0,1.6,1.2,6.2,2.0,5.03,137.12,4348.3,32.398,177.722,-0.2,0.4,8.8,2.0,2800.0,5.59,57636.0,2179.21,23618.2,71767.4,-3.8,-0.2,11.77,2.0,3.7,8836.797,5039.15,29053.1,119767.9,-1.3623,0.0,3.8,-0.1,7200.0,1.9,20554.1,815.31,6.0,0.0,3.0,0.5,6.3,81866.0,3143.32,34738.0,50458.0,-2.8,0.9,10.7,3.0,6.0,256.225,23681.17,813.5,2302.4,0.1,-0.3,7.1,4.0,6400.0,2022-11-01
21,SSI,SSI027,SSI02786,SSI0278622,2657138,2609193,0.7,296.9,18316.77,81439.8,388651.6,1.3,0.37,1.8,3.65,77900,5.3,51967.0,2796.3,29594.0,55982.0,2.0,0.9,5.9,2.5,5.21,130.98,4163.6,31.999,178.745,-3.8,-2.7,8.1,2.5,2700.0,5.85,51917.0,2104.07,23533.5,71083.9,-1.0,1.3,11.63,2.5,4.0,8786.842,4262.46,32404.9,119239.3,-2.1818,-0.6,4.0,-0.1,6900.0,1.8,22036.8,828.51,6.4,2.3,2.8,1.0,6.3,79870.0,3114.04,37389.0,55526.0,-2.9,-1.2,10.5,3.5,5.7,253.508,26006.89,806.3,2274.6,-0.8,-1.2,6.5,4.5,6500.0,2022-12-01
22,SSI,SSI027,SSI02786,SSI0278622,2150463,2071777,1.0,284.41,18316.77,81439.8,388651.6,2.4,0.64,2.1,3.65,88600,5.5,50882.9,2796.3,29594.0,55982.0,-1.6,-1.4,6.0,2.5,5.61,133.81,4163.6,31.999,178.745,-2.1,2.3,8.7,2.5,2900.0,6.02,46805.0,2104.07,23533.5,71083.9,2.6,-1.2,9.97,2.5,4.2,6550.041,4262.46,32404.9,119239.3,-2.7921,-3.6,4.3,-0.1,7200.0,2.0,22534.5,828.51,6.4,2.3,3.3,1.0,5.8,76315.0,3114.04,37389.0,55526.0,-3.8,-0.4,10.1,3.5,5.6,259.974,26006.89,806.3,2274.6,0.3,0.7,6.4,4.5,6500.0,2023-01-01
23,SSI,SSI027,SSI02786,SSI0278622,2389612,2143558,0.6,208.64,18316.77,81439.8,388651.6,2.4,0.41,1.0,3.65,80100,5.8,51916.7,2796.3,29594.0,55982.0,1.2,1.4,6.3,3.0,5.68,135.49,4163.6,31.999,178.745,0.3,2.0,8.7,3.0,3000.0,6.29,52502.0,2104.07,23533.5,71083.9,-1.5,0.9,9.15,3.0,3.1,7654.026,4262.46,32404.9,119239.3,-0.5917,3.4,3.3,-0.1,6900.0,1.9,22120.2,828.51,6.4,2.3,3.4,1.0,6.2,75233.0,3114.04,37389.0,55526.0,-2.9,0.0,10.4,4.0,5.5,254.337,26006.89,806.3,2274.6,-0.2,0.1,6.0,4.75,6000.0,2023-02-01
24,SSI,SSI027,SSI02786,SSI0278622,2589225,2811862,0.7,302.45,18316.77,13285.8,91921.4,3.9,0.64,0.7,3.65,95700,5.9,50646.0,2796.3,30247.0,56584.0,0.3,-1.4,5.7,3.5,5.84,132.87,4163.6,32.351,177.435,2.6,-2.5,7.4,3.5,3300.0,6.26,59600.0,2104.07,25253.1,70732.6,-2.7,-0.6,7.61,3.5,3.1,8823.049,4262.46,32404.9,119239.3,-0.846,0.4,3.2,-0.1,7500.0,1.8,22416.5,828.51,3.7,0.8,2.9,1.5,6.2,75787.0,3114.04,36878.0,55816.0,-3.1,-0.5,10.1,4.25,5.6,259.541,26006.89,810.8,2224.4,-0.4,0.4,5.0,5.0,6700.0,2023-03-01
25,SSI,SSI027,SSI02786,SSI0278622,1700240,1682878,0.7,288.08,18316.77,13285.8,91921.4,5.6,-0.15,0.1,3.65,92600,6.2,50069.7,2796.3,30247.0,56584.0,1.5,0.4,5.9,3.5,5.8,128.63,4163.6,32.351,177.435,0.5,-0.4,7.2,3.5,3200.0,6.22,47599.0,2104.07,25253.1,70732.6,-6.7,-1.9,8.16,3.5,3.4,8290.864,4262.46,32404.9,119239.3,-0.6776,0.3,3.5,-0.1,7200.0,1.7,20231.0,828.51,3.7,0.8,2.6,1.5,6.8,74866.0,3114.04,36878.0,55816.0,-3.4,0.2,8.7,4.25,5.5,253.608,26006.89,810.8,2224.4,-0.2,0.2,4.9,5.0,6600.0,2023-04-01
26,SSI,SSI027,SSI02786,SSI0278622,1998324,2048887,0.6,280.92,18316.77,13285.8,91921.4,3.5,0.77,0.2,3.65,90100,5.7,53233.9,2796.3,30247.0,56584.0,2.7,2.4,5.1,3.75,5.39,132.2,4163.6,32.351,177.435,0.4,1.5,6.1,3.75,3200.0,6.0,57148.0,2104.07,25253.1,70732.6,-3.1,1.4,7.64,3.75,3.2,7291.799,4262.46,32404.9,119239.3,4.2025,-1.0,3.2,-0.1,7600.0,1.5,21978.6,828.51,3.7,0.8,2.2,1.5,7.1,73049.0,3114.04,36878.0,55816.0,-4.5,-0.8,8.7,4.5,5.3,252.569,26006.89,810.8,2224.4,-0.4,-0.3,4.1,5.25,6900.0,2023-05-01
27,SSI,SSI027,SSI02786,SSI0278622,1800838,1939074,0.4,283.38,18316.77,36564.1,189219.6,4.4,0.78,0.0,3.55,91100,5.7,52247.8,2796.3,30830.0,57796.0,0.5,-1.3,4.5,4.0,5.77,133.01,4163.6,31.945,175.533,-1.9,-2.4,6.4,4.0,2900.0,5.58,55321.0,2104.07,25033.5,70671.0,-0.7,0.1,6.4,4.0,3.3,8740.792,4262.46,32404.9,119239.3,0.0,0.9,3.3,-0.1,7300.0,1.5,21636.7,828.51,-1.2,-4.6,1.7,1.75,6.9,73415.0,3114.04,37248.0,56710.0,-1.2,2.0,7.9,5.0,4.8,251.879,26006.89,819.0,2263.3,-0.9,-0.8,3.0,5.25,6800.0,2023-06-01
28,SSI,SSI027,SSI02786,SSI0278622,2063476,2035601,0.8,280.78,18316.77,36564.1,189219.6,3.7,0.13,-0.3,3.55,90800,5.5,51930.5,2796.3,30830.0,57796.0,1.8,-0.2,4.3,4.25,5.55,131.1,4163.6,31.945,175.533,-2.2,-0.5,6.2,4.25,3000.0,5.18,53646.0,2104.07,25033.5,70671.0,-2.2,-0.7,5.93,4.25,3.1,8724.069,4262.46,32404.9,119239.3,-2.3169,-1.4,3.3,-0.1,7400.0,1.4,20810.8,828.51,-1.2,-4.6,1.6,1.75,6.9,73127.0,3114.04,37248.0,56710.0,-1.9,-0.6,6.8,5.0,4.7,255.576,26006.89,819.0,2263.3,-0.3,0.8,3.2,5.5,6900.0,2023-07-01
29,SSI,SSI027,SSI02786,SSI0278622,2196355,2105588,0.8,283.84,18316.77,36564.1,189219.6,4.5,0.58,0.1,3.45,86400,5.0,51028.9,2796.3,30830.0,57796.0,-0.4,0.2,4.9,4.25,5.53,130.53,4163.6,31.945,175.533,-2.2,-0.3,6.1,4.25,2800.0,4.78,41966.0,2104.07,25033.5,70671.0,-4.1,0.8,5.44,4.25,3.1,7994.247,4262.46,32404.9,119239.3,-4.365,-0.4,3.2,-0.1,7100.0,1.3,22100.7,828.51,-1.2,-4.6,1.6,1.75,6.2,71719.0,3114.04,37248.0,56710.0,-1.9,-0.2,6.7,5.25,4.3,259.963,26006.89,819.0,2263.3,-0.3,-0.1,3.7,5.5,7000.0,2023-08-01
